customer_id,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group
1049,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,19,Venmo,14,Adult
1050,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,24,Cash,90,Middle-aged
1051,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,19,Venmo,30,Middle-aged
1052,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,39,PayPal,365,Middle-aged
1053,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,1,Credit Card,14,Middle-aged
1054,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,10,Debit Card,14,Middle-aged
1055,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,48,PayPal,90,Young Adult
1056,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,24,Debit Card,365,Senior
1057,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,42,Venmo,14,Young Adult
1058,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,20,Credit Card,7,Senior
1059,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,49,Bank Transfer,90,Adult
1060,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,25,Debit Card,30,Young Adult
1061,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,21,Debit Card,90,Adult
1062,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,12,Venmo,90,Adult
1063,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,21,Debit Card,90,Middle-aged
1064,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,35,Cash,30,Senior
1065,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,42,Credit Card,90,Adult
1066,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,3,PayPal,90,Middle-aged
1067,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,11,PayPal,14,Middle-aged
1068,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,22,PayPal,90,Young Adult
1069,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,47,Credit Card,7,Middle-aged
1070,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,33,Venmo,90,Adult
1071,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,50,Debit Card,7,Middle-aged
1072,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,46,Credit Card,30,Senior
1073,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.7,No,Express,Yes,34,Debit Card,14,Middle-aged
1074,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,33,Credit Card,30,Young Adult
1075,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Standard,Yes,45,Bank Transfer,14,Middle-aged
1076,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,32,Debit Card,14,Middle-aged
1077,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,47,Venmo,14,Adult
1078,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,5,PayPal,90,Middle-aged
1079,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,49,Credit Card,14,Adult
1080,Male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,48,Bank Transfer,30,Young Adult
1081,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,22,Cash,90,Senior
1082,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,45,Credit Card,365,Senior
1083,Male,Hat,Accessories,85,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,30,Venmo,90,Middle-aged
1084,Male,Backpack,Accessories,97,Washington,L,Teal,Summer,3.3,No,Store Pickup,Yes,43,Cash,7,Adult
1085,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,48,Cash,90,Adult
1086,Male,Jewelry,Accessories,85,Utah,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,23,Venmo,14,Young Adult
1087,Male,Sunglasses,Accessories,62,Alaska,M,Olive,Winter,3.0,No,Free Shipping,Yes,27,PayPal,14,Middle-aged
1088,Male,Jeans,Clothing,71,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,7,Bank Transfer,30,Middle-aged
1089,Male,Pants,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2,PayPal,7,Middle-aged
1090,Male,Backpack,Accessories,61,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,33,PayPal,14,Adult
1091,Male,Scarf,Accessories,58,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,27,Cash,14,Adult
1092,Male,Sweater,Clothing,80,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,Yes,6,Credit Card,14,Middle-aged
1093,Male,Jewelry,Accessories,50,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,20,Venmo,90,Senior
1094,Male,Sneakers,Footwear,48,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,46,Venmo,90,Middle-aged
1095,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,25,Cash,90,Young Adult
1096,Male,Coat,Outerwear,34,Tennessee,S,Peach,Summer,3.0,No,Free Shipping,Yes,30,Bank Transfer,90,Young Adult
1097,Male,Coat,Outerwear,46,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,48,Credit Card,365,Middle-aged
1098,Male,Sunglasses,Accessories,27,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,47,Bank Transfer,7,Middle-aged
1099,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,27,Credit Card,7,Middle-aged
1100,Male,Sweater,Clothing,73,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,45,Bank Transfer,14,Young Adult
1101,Male,Pants,Clothing,28,Nevada,L,Gold,Spring,4.4,No,Express,Yes,2,Credit Card,7,Middle-aged
1102,Male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,39,Cash,14,Adult
1103,Male,Sweater,Clothing,83,Texas,M,Peach,Fall,2.9,No,Express,Yes,24,Cash,14,Middle-aged
1104,Male,Hoodie,Clothing,23,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,8,Debit Card,14,Adult
1105,Male,Hat,Accessories,28,Delaware,M,Beige,Fall,3.1,No,Express,Yes,8,Bank Transfer,90,Adult
1106,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Next Day Air,Yes,6,Venmo,90,Adult
1107,Male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,12,Venmo,14,Middle-aged
1108,Male,Sneakers,Footwear,62,Texas,M,Peach,Fall,2.8,No,Store Pickup,Yes,26,Bank Transfer,7,Senior
1109,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,50,Cash,14,Adult
1110,Male,Hoodie,Clothing,97,Oklahoma,L,Violet,Winter,3.7,No,Next Day Air,Yes,2,Venmo,7,Senior
1111,Male,Hoodie,Clothing,61,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,31,Cash,14,Adult
1112,Male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,4,Credit Card,14,Young Adult
1113,Male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,32,PayPal,90,Senior
1114,Male,Sunglasses,Accessories,80,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,11,PayPal,14,Adult
1115,Male,Skirt,Clothing,25,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,47,Bank Transfer,90,Middle-aged
1116,Male,Hat,Accessories,58,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,37,Cash,7,Adult
1117,Male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,39,PayPal,14,Senior
1118,Male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,24,Credit Card,30,Young Adult
1119,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,11,PayPal,90,Middle-aged
1120,Male,Jewelry,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Standard,Yes,36,Credit Card,7,Adult
1121,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,40,Debit Card,30,Young Adult
1122,Male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,Yes,25,Cash,90,Senior
1123,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,12,Credit Card,365,Senior
1124,Male,Hat,Accessories,67,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,38,Cash,30,Adult
1125,Male,Sweater,Clothing,20,Iowa,M,Orange,Spring,3.7,No,Express,Yes,40,Cash,90,Middle-aged
1126,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,10,Bank Transfer,7,Adult
1127,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,47,Venmo,14,Young Adult
1128,Male,Shirt,Clothing,53,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,22,Debit Card,30,Middle-aged
1129,Male,Gloves,Accessories,30,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,35,Debit Card,30,Middle-aged
1130,Male,Hoodie,Clothing,65,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,46,Venmo,14,Adult
1131,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,30,PayPal,14,Senior
1132,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,20,Bank Transfer,30,Senior
1133,Male,Hoodie,Clothing,98,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,25,Cash,14,Middle-aged
1134,Male,Shoes,Footwear,36,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,29,Cash,7,Adult
1135,Male,T-shirt,Clothing,81,Wisconsin,M,Brown,Summer,3.7,No,Express,Yes,2,Venmo,90,Senior
1136,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,32,Bank Transfer,90,Senior
1137,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,37,Cash,30,Young Adult
1138,Male,Shirt,Clothing,91,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,16,Bank Transfer,90,Middle-aged
1139,Male,Pants,Clothing,36,Iowa,M,Purple,Summer,4.7,No,Express,Yes,32,Venmo,14,Young Adult
1140,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,42,Debit Card,14,Middle-aged
1141,Male,Jeans,Clothing,39,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,6,Credit Card,90,Adult
1142,Male,Gloves,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,23,PayPal,14,Adult
1143,Male,T-shirt,Clothing,76,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,27,Venmo,14,Senior
1144,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,43,PayPal,90,Senior
1145,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,25,Bank Transfer,14,Middle-aged
1146,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Express,Yes,30,Cash,90,Adult
1147,Male,Sneakers,Footwear,38,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,7,Bank Transfer,90,Middle-aged
1148,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,17,Debit Card,365,Middle-aged
1149,Male,Pants,Clothing,66,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,10,PayPal,14,Adult
1150,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,40,Venmo,365,Young Adult
1151,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,50,Venmo,14,Adult
1152,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,3.7,No,Express,Yes,24,Credit Card,7,Middle-aged
1153,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,8,PayPal,90,Senior
1154,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,6,Bank Transfer,90,Adult
1155,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,44,Credit Card,14,Middle-aged
1156,Male,T-shirt,Clothing,53,Tennessee,S,Red,Fall,2.6,No,Express,Yes,47,PayPal,90,Senior
1157,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,6,Venmo,90,Young Adult
1158,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,11,Cash,90,Adult
1159,Male,Belt,Accessories,89,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,41,Bank Transfer,365,Senior
1160,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,46,Venmo,90,Senior
1161,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,9,Venmo,14,Adult
1162,Male,Shorts,Clothing,52,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,37,PayPal,30,Senior
1163,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,13,PayPal,7,Middle-aged
1164,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,24,Debit Card,30,Adult
1165,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,Yes,47,PayPal,90,Senior
1166,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,21,Venmo,90,Middle-aged
1167,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,22,Venmo,14,Middle-aged
1168,Male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,16,PayPal,90,Middle-aged
1169,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,37,Debit Card,14,Senior
1170,Male,Backpack,Accessories,94,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,3,Cash,365,Young Adult
1171,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Express,Yes,33,Cash,14,Middle-aged
1172,Male,Socks,Clothing,55,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,15,Debit Card,365,Middle-aged
1173,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,42,Bank Transfer,14,Middle-aged
1174,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,42,Cash,14,Middle-aged
1175,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Express,Yes,19,Bank Transfer,14,Middle-aged
1176,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,26,PayPal,90,Adult
1177,Male,Dress,Clothing,83,Oregon,M,Red,Winter,3.7,No,Free Shipping,Yes,39,PayPal,90,Adult
1178,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Standard,Yes,24,Debit Card,30,Middle-aged
1179,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,23,Debit Card,365,Adult
1180,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,44,Bank Transfer,365,Young Adult
1181,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,34,Cash,30,Young Adult
1182,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,43,Bank Transfer,90,Senior
1183,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,45,PayPal,90,Adult
1184,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,4,Credit Card,7,Young Adult
1185,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Express,Yes,19,Credit Card,365,Senior
1186,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,29,Credit Card,30,Middle-aged
1187,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,27,Credit Card,365,Senior
1188,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,37,Credit Card,90,Middle-aged
1189,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,11,Credit Card,7,Senior
1190,Male,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,3.7,No,Free Shipping,Yes,28,Debit Card,365,Senior
1191,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,31,Credit Card,7,Senior
1192,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,50,Venmo,90,Adult
1193,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,42,Venmo,90,Middle-aged
1194,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,18,Credit Card,14,Adult
1195,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,6,Credit Card,14,Middle-aged
1196,Male,Scarf,Accessories,95,Texas,M,White,Winter,4.0,No,2-Day Shipping,Yes,33,Venmo,30,Young Adult
1197,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,13,Bank Transfer,14,Adult
1198,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,26,PayPal,365,Middle-aged
1199,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,17,Cash,365,Adult
1200,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,3,Debit Card,7,Middle-aged
1201,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,7,PayPal,7,Adult
1202,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,46,Venmo,14,Adult
1203,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,14,Venmo,90,Middle-aged
1204,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,Yes,23,Bank Transfer,365,Adult
1205,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,20,Credit Card,90,Senior
1206,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,Yes,38,Bank Transfer,14,Middle-aged
1207,Male,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,16,Venmo,90,Young Adult
1208,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,48,Credit Card,90,Senior
1209,Male,Boots,Footwear,100,Wisconsin,S,Red,Winter,3.8,No,2-Day Shipping,Yes,8,Debit Card,365,Young Adult
1210,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,16,Bank Transfer,30,Middle-aged
1211,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,5,Cash,90,Adult
1212,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,14,Venmo,90,Young Adult
1213,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,18,Credit Card,7,Adult
1214,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,14,Debit Card,90,Senior
1215,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,5,Cash,90,Adult
1216,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,15,Credit Card,90,Senior
1217,Male,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,3,Venmo,90,Senior
1218,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,12,Cash,90,Middle-aged
1219,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,Yes,43,Cash,90,Middle-aged
1220,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Next Day Air,Yes,35,Credit Card,14,Young Adult
1221,Male,Gloves,Accessories,64,Kentucky,M,Green,Winter,3.8,No,Express,Yes,36,Bank Transfer,90,Senior
1222,Male,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,No,Standard,Yes,3,Cash,90,Young Adult
1223,Male,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,Yes,27,Bank Transfer,365,Middle-aged
1224,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Free Shipping,Yes,21,Bank Transfer,7,Senior
1225,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,18,Venmo,7,Senior
1226,Male,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,16,Debit Card,7,Adult
1227,Male,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,Yes,18,Venmo,14,Middle-aged
1228,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,19,Bank Transfer,14,Adult
1229,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,1,Cash,365,Middle-aged
1230,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Express,Yes,39,Bank Transfer,365,Adult
1231,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,3.8,No,Standard,Yes,49,Venmo,30,Young Adult
1232,Male,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,Yes,43,Credit Card,14,Senior
1233,Male,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,No,Free Shipping,Yes,31,Debit Card,90,Middle-aged
1234,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Next Day Air,Yes,40,Venmo,90,Middle-aged
1235,Male,Gloves,Accessories,99,New Jersey,M,Indigo,Fall,4.1,No,Store Pickup,Yes,2,Bank Transfer,14,Adult
1236,Male,Sweater,Clothing,22,Idaho,M,Red,Spring,3.0,No,Store Pickup,Yes,46,PayPal,90,Young Adult
1237,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Store Pickup,Yes,35,Debit Card,90,Middle-aged
1238,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,42,Credit Card,90,Young Adult
1239,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,Express,Yes,3,Venmo,14,Middle-aged
1240,Male,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,32,Debit Card,90,Senior
1241,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,48,Debit Card,365,Middle-aged
1242,Male,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,34,Credit Card,7,Middle-aged
1243,Male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,15,Bank Transfer,90,Middle-aged
1244,Male,Blouse,Clothing,23,New Hampshire,S,Pink,Spring,3.0,No,Store Pickup,Yes,22,Debit Card,365,Young Adult
1245,Male,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,2,Cash,30,Senior
1246,Male,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Standard,Yes,30,Bank Transfer,7,Middle-aged
1247,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Standard,Yes,27,Cash,30,Adult
1248,Male,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,3.7,No,Express,Yes,18,Venmo,14,Senior
1249,Male,Hat,Accessories,37,Wisconsin,XL,Red,Winter,3.0,No,Free Shipping,Yes,8,Credit Card,365,Senior
1250,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,Yes,48,Venmo,14,Senior
1251,Male,Jeans,Clothing,26,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,24,Cash,30,Middle-aged
1252,Male,Shorts,Clothing,86,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,Yes,43,Credit Card,30,Middle-aged
1253,Male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,8,Cash,90,Adult
1254,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Express,Yes,49,PayPal,365,Adult
1255,Male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,2,Credit Card,14,Middle-aged
1256,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,38,Cash,14,Adult
1257,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,4,Cash,14,Middle-aged
1258,Male,Dress,Clothing,67,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,Yes,31,Cash,90,Senior
1259,Male,Boots,Footwear,87,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,34,Debit Card,90,Middle-aged
1260,Male,Skirt,Clothing,64,Minnesota,M,Turquoise,Fall,3.9,No,Standard,Yes,45,Credit Card,30,Senior
1261,Male,Shirt,Clothing,93,Virginia,XL,Green,Spring,4.1,No,Store Pickup,Yes,30,Debit Card,90,Senior
1262,Male,Shirt,Clothing,29,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,Yes,2,Credit Card,14,Young Adult
